 0xb9f02d93,0x6f56ac62,0xef2373e7,0xf2fb6dfe, 0xa70efe75,0x13d1ae14,0x586c8096,0xa46629de,
 0xd30cdeeb,0x05861406,0xac9f1fc4,0xb382e8ca, 0x499becbe,0xaa88a3be,0xc6f70d87,0xddffc4e6,
 0xf2a884fa,0xca16f812,0xdbc8f176,0x4dda48d3, 0x2fe65164,0x8ea2be7e,0x1e9ba9ed,0xe3d3f20e,
 0xc64f7b31,0xc95e52eb,0xd547a6ae,0x2d4822fd, 0x6197a822,0xf0db1ccc,0x512d7df4,0x11720391,
 0x4f5f86ee,0x841b29a4,0x7a5e7fa3,0x6e8b9f99, 0xdb49bf23,0x163f94f6,0x405366bd,0xe6f487e7,
 0xab7113e6,0x2e36a9df,0xe54f2778,0x1d4dbb9c, 0x4d9b7988,0x5580a65d,0xcd9fed8c,0x8e7381d2,
 0xb574354f,0x7222a6a1,0x6d75a839,0x070a1a0d, 0x7edc7d69,0x83f0f487,0x477e4eff,0xd4916317,
 0x85e87869,0x9bdfd5f0,0xea6f30f1,0x17e31249, 0xfbcfc17c,0xb69a5571,0xcfb32fca,0x3bb7380e,
 0xff0dd5ec,0xc59f63d2,0x8afdc6d1,0xfb357043, 0x8b0e40e1,0xb61c497c,0xa81974a7,0x920ce6e1,
 0xfb688f14,0x5f99111c,0x437e4c40,0x91c3623d, 0x67b8d8e6,0x6d5b2272,0xd45b20c9,0x0cf47c09,
 0x82b57db8,0x69907833,0xd74629dd,0xa217728e, 0x79820205,0xdf1d8f65,0x8666bee2,0x65bf4c28,
 0xee6178bd,0x1abd5ef2,0x84056006,0x4ba2a315, 0xb06bdb7b,0x076b0467,0x88fa0a6f,0xec7ed0f7,
 0x9c9f6bf5,0xde79cfa0,0x4f68ddba,0xeb25e210, 0xb6e55b4e,0x485e93fe,0xbd278648,0x9ee5edc8,
 0x18a021c8,0x61390643,0x339af313,0x20615813, 0x1a3ae874,0xd8f9e232,0x2faae600,0x2ba665e6,
 0x1d0d02ab,0xe869a000,0xaa91cb08,0xd09f502d, 0x013b893c,0x1aefc5bb,0x5ca16a66,0x8b38caae,
 0xbf557fb8,0x1d15a7c8,0x04a0c14d,0xc7840380, 0xa85218cc,0x5d136a7e,0x8b4e2f52,0x027c2c90,
 0xec2c0502,0x21c20e55,0x55303e28,0x9c583499, 0xdc0bccbe,0x08634ffe,0x434028f9,0x9d794305,
 0xe53a1427,0x7688649e,0xa806369f,0x76bfc0ed, 0x4010afb0,0xb1145f5b,0x58a626f0,0x89f6f322,
 0x4318a499,0x3ae196b3,0x49b87973,0x0c0d2ab4, 0xe28fd32f,0x6cc74ce2,0xd1f34a5a,0xc861b778,
 0xcbb4d3a5,0x4d03c731,0x7554fa8f,0xd0fe2aca, 0xb3ad4e7f,0xf051b017,0x48175dfa,0xaabab2a4,
 0xaf10aa58,0x607739ef,0xfc714dc9,0xe8730ec3, 0x27264c62,0x176ff1d1,0xb9f27686,0xd1ceab14,
 0x01445a11,0xceceabdb,0x3191944d,0xb7e668cd, 0x8c7ef9ad,0xab2aca08,0x3a545d51,0xd08a545b,
 0xd07ff260,0x1baa6aed,0x95f255aa,0x462fe5a3, 0xfa92f286,0x6d751ab2,0x6576ed4d,0x9d43b80e,
 0xa3bf4ba9,0xa05aefcb,0xb8b0548e,0x81001a65, 0xc88eb177,0x11dc7a29,0x7ecbe048,0x7d6ec5aa,
 0x178d2045,0xc7349781,0x1b76ef65,0xef136532, 0xac5288cc,0x7adb807d,0x9ef06e7a,0xa5b32ec1,
 0x26e86ea7,0xa6a7d909,0xbead836c,0x5cdb6844, 0xa305b350,0x95cbbd4f,0x48215a3c,0xbbbb6639,
 0xcaf0ef7d,0x427947e5,0x59e49cfe,0xc5867495, 0x7f2841e8,0x06e41e38,0x85dbca98,0xd9c45aab,
 0x81110537,0xbf2ce980,0xa81dd101,0x37f5a93a, 0x8b948087,0x1e7e07a0,0x15adef60,0x3c2df450,
 0x4f2503d3,0x0390a847,0x9dddfc0d,0x58496c4b, 0x104f1ca6,0x610e17fa,0xdb0b4c1b,0x85890fcc,
 0x20082774,0x11fe93b0,0x08abd597,0x2eba23d9, 0x4bac86f2,0x541a19df,0x01bb8309,0xf06c4ffe,
 0x010837b7,0x94e4e328,0x4941ea1f,0xf871b80d, 0xb3e80a48,0xf6db6526,0xb0bfb4ea,0xabb87f10,
 0x97e66c6b,0x321fa170,0xa13025f3,0x9ab00f2b, 0xd82858bd,0xfa05cc69,0x1a146910,0x2f476385,
 0xf1e83743,0xaa79b18b,0x05ccc5b1,0x6cd0c2ae, 0xf0331a53,0xc7a50ad7,0x561bd9d2,0x2072e0ae,
 0x353f6ff4,0x77c04434,0xa25b856c,0xc291a28e, 0x41984eae,0xf0fecbbb,0x3f75b9ab,0xfa1aa7f3,
 0x22ab65e9,0xe7c2358b,0xe700a409,0x9d84afba, 0xb933e2a4,0xaa29263a,0x706dff06,0x083a42db,
 0xb307a125,0xdfeda6c8,0x2b454493,0x3089afb5, 0xa231e79a,0x9267c5a5,0xdae06911,0x583ae4ac,
 0xf48a2c59,0xa640d46c,0x311d67a4,0x028582f4, 0x82b36084,0x70bc0ee7,0x39d8928e,0xa35a5d3e,
 0x1539fa58,0x9d7f820b,0x540e5c40,0x8c5a55eb, 0x201a09c6,0x0e76fc5b,0x3a8ead85,0x74fcaa02,
 0x2fc9f6c8,0x0481c354,0x0f33843a,0x69e1e4d9, 0x2a4df225,0xa8fe3486,0x25ff4923,0x2bf7ccb9,
 0xa1f583f6,0x391865ae,0xcaa8f6e6,0x7968978f, 0x8029c1b7,0xd8347109,0x16ca8664,0xd9855d9c,
 0xe48e7cc0,0x78aa119e,0xe6a2a34e,0x88a3469c, 0x956454e8,0x36c46b84,0xd7057df3,0x77319e13,
 0x3cfff3f6,0x5158f6ef,0x11f59e73,0x125a295a, 0x3a73af0c,0xb9d4b217,0x5d829ba5,0x17be4dc6,
 0x8b2ec41d,0xf29299ea,0xa32f9b5b,0x9111b0ff, 0x17830981,0x2db1e304,0x7f79abe4,0x64aa75c2,
 0x239ed957,0x88ed1fe0,0xb424e1ce,0x3246ffa6, 0x8f97203b,0x41bba5e4,0x216c394f,0xd9a47f42,
 0x4482eb74,0xbb480de7,0xb4b79043,0x10315ead, 0xf5f63b2c,0x5839e6e6,0x326441de,0x7dc9f44f,
 0xec1e7b01,0xdcae3be3,0x865431cc,0x2758383f, 0x9ade8a0d,0xa1d0e4ee,0x0d61595a,0x80707c35,
 0x31d73e3f,0xd630f9b2,0x9a202895,0xbc6bee2f, 0x08ce79c4,0x68c2f9ba,0x5c1aeda9,0x80d581de,
 0xb22655f8,0x03dca0b7,0x5e76151b,0xca757af3, 0x7ca2609e,0xb3346615,0xafeabdcf,0x14c0ff74,
 0x849b576b,0xadd84997,0xaeaf7c5d,0x454f65d2, 0x7f2e1a2e,0xafad9ede,0x76811158,0x41adde6c,
 0x900e8a10,0xb9bccac3,0x22a8a268,0x72ca8cc7, 0xd4ff634e,0x72ec9b52,0x0a915aca,0xdf0bcbce,
 0x5d994d65,0xf6c90504,0xe69bc93e,0x0407b8e3, 0x98291fb3,0xf9062cdc,0xf6a644a5,0x418d0bd6,
 0x65d1a57d,0x823f96d1,0x4235d110,0xd86ffe8a, 0x9fba32f8,0x0ff224fe,0x33e65415,0x2e27894b,
 0xe7f2bfb0,0xe1ff0e76,0xa84f598e,0xd26c4969, 0x55728124,0xd3013835,0x02976eae,0xa2b6ec98,
 0x943373b4,0x1bca7fec,0xfcc1918d,0xc7d97a99, 0xc34f7acb,0x02de5a3a,0xb44b8bdd,0xbe00c79c,
 0xa1999b95,0x67514555,0xf9577f2a,0xc2d812ff, 0x39df1055,0x2a68d9ae,0xcb48cd4e,0x796045b5,
 0x596e2bc0,0x451cc71b,0xe4ed05ee,0x19916d87, 0x0be802cc,0x85788074,0xbd7173dc,0x968fbfb4,
 0xbd07adf3,0xbbd1ab0b,0xed749b80,0x9879b637, 0x2ab413a2,0xd322796d,0x5287ba15,0xf79595af,
 0xce52f5aa,0x08fd097a,0xb02b8f1c,0xdabc38e6, 0x144a578e,0xe477f7e4,0x40fb8d84,0x745aa667,
 0x514977c8,0x5f510971,0x6b31a209,0x60f63079, 0x01fdf8fe,0x743fbb3d,0xf033b86d,0xf7dc77bd,
 0x82a0813c,0x24aee62d,0x5de750cf,0xab89005c, 0xfb76651b,0x1f17f0a6,0x15507197,0xe89f1636,
 0xac29502e,0x1f888d1e,0x1075b0ce,0x498818c4, 0xbcbca86e,0x55e6b9c7,0x554a457d,0x686bc3e8,
 0xc068a9e1,0xfc9e8260,0x7d359a39,0xfe6ec909, 0x0cb11ac4,0xcc805719,0xdc512ee1,0xd1818c13,
 0x1b6cf89b,0x715886ad,0x2c08f6e5,0x7b81de1f, 0x331f73cf,0x7f7ee0e1,0xeebede0d,0x2b915317,
 0x9273bbc6,0x28b4b2ac,0x05b82ab7,0x7a71ccad, 0x569fe302,0x01e6dd6e,0xe1b70493,0x953c75d3,
 0xc70375e7,0xde6cfc68,0x897c5c9e,0x30d78277, 0x89b98b80,0xb784469a,0xb684f359,0xbd2763c8,
 0xd319ff25,0xff634b65,0x6f2008a9,0x99e6a3f2, 0x3db03c5b,0x4cd84fa0,0xe43b6151,0xc680722d,
 0x5ef6f759,0xbe084682,0xb729a72f,0x9eabb33e, 0x84ea582a,0xc7cac8d7,0x52343253,0xeb3d5b2a,
 0x722bd107,0x675dc174,0xe2604ca8,0x13631212, 0xf309b702,0xd6e67933,0x93a3e04d,0xe9664bf2,
 0x6d3b2a8f,0xa11d4522,0x1f735fdb,0x8a8ffe54, 0x9d82fb71,0xfab036dd,0x0d304de9,0x07e91b9b,
 0x13d326f6,0x6be45a0b,0xfade6fa9,0x53ab1d9f, 0x3ce06c73,0xb7796d66,0x1a5e2f2c,0x28a1bfce,
 0x5391b3ed,0x90732329,0x20e5584e,0x61aec6a2, 0x25dfce07,0x9e54a6ef,0xaaf667d2,0x7db4e469,
 0x81a59c5e,0xc3964690,0xf3b93404,0x7904fefa, 0xd0f4c102,0x444b1d30,0x05d63422,0x7273bc43,
 0x261996eb,0x8a9dee1b,0xbc7df42a,0x24b64572, 0x618583ba,0x68bcfec9,0xbfad6909,0x072e4e2d,
 0x57b231d6,0x1c5cca11,0x2ea7cb12,0x8ae38b5e, 0xe90a5863,0xb83e0bbe,0xa1389cf3,0xa0d5941e,
 0x8b250378,0xa44c3874,0x3bfaf750,0x750622dd, 0xe2e2023f,0xa49a0aa3,0xa4757de0,0x7716d27a,
 0xfda49f6e,0x1401098c,0xf73e7c37,0xc8d91a54, 0x91e33d14,0x2ecd351e,0x75f79679,0x2f8515bd,
 0x19a81416,0x5b719dd1,0xe9378206,0xa8b585bd, 0xf408deb8,0x39695240,0xfd8b88e0,0x5c359750,
 0x408f2426,0x444bfebe,0x5c8f165c,0x243a0a23, 0x0e91e1c4,0xa4420384,0xee6ba0c5,0xe236ce56,
 0xeeb55527,0x3f888c08,0x000b90ed,0x8ffc7483, 0xf658ed35,0x205b5d9a,0x48bc0602,0x2fbd1147,
 0x7f01dee8,0x37fc4eae,0x146b2f9d,0x6581e711, 0x591cdaf3,0x9a1afb74,0x53d4c312,0x59931d5a,
 0x7ee265e6,0x5d2eef1d,0x6679ee58,0x44d71511, 0xaad6644a,0x82c34a9e,0xed73150b,0x4dc97da0,
 0xc358d2c9,0x83ae8f57,0xd3e077c5,0xa61780ad, 0x1aff702c,0xb1f0e223,0x06830fff,0xe11d2777,
 0x1b4eeb2d,0xcc5f16c3,0xff86cf6b,0xc005c003, 0xcfad9798,0xd3e59b4d,0x789cd64a,0x222daf69,
 0x2ece6e23,0x9d0866e7,0x63c079cc,0xe35701d3, 0xcefebaf1,0x6cb9c634,0xdce076f5,0x8520080b,
 0x6ad7164d,0x97256217,0x2f80dd4a,0x5211d906, 0x1579a27c,0x03956fd6,0xb604f933,0xb8a66997,
 0xfbda46e8,0x7b65642e,0xfde1e49e,0xb0f9b266, 0xd05add51,0xee2fdcd4,0x5a47102c,0x26bb378a,
 0x31475473,0x042cd691,0xda414119,0xcbd505c3, 0x76f02523,0x1aa7790b,0x43871651,0x2a0499c3,
 0x1330f07e,0x37a5321b,0x7cdfae3c,0x504d8977, 0x82382417,0xeae4f891,0x66116898,0x2c8c92ed,
 0x526114de,0xe3559666,0xd390f03d,0x723eb73d, 0xaeb9b058,0xd414c0ad,0xccf6e7c5,0x24202771,
 0xef309c6b,0x8f277b8a,0x7498b319,0x6568f373, 0xbc3e9052,0x12667d76,0xd7dc615f,0x7cbc7e31,
 0xca7ac004,0x1db8ed5c,0x13cd4caa,0xdc478c3a, 0x32739b7f,0x250a72a6,0x1139623d,0x588208d8,
 0xd255395a,0x9309a956,0x120d5684,0x6855096a, 0xb7ef97a8,0x91d35e71,0x2ae23349,0xd31200ea,
 0xff625b1a,0x94bb7b8d,0x7efa3186,0x46f2d259, 0xe2374772,0x22d0b852,0xb974f917,0x78462402,
 0x99c08dfa,0x37e3067c,0x52749839,0x9fb413e5, 0xe11624bb,0xfec9ec5c,0x38b5c770,0x489ca01b,
 0x2ce15156,0x7af68b9d,0x96ed4c01,0x82feda8b, 0x70b00e9b,0xe541fa4c,0x0e481604,0x2c5aaf9a,
 0x41d04d25,0xa577c45e,0x27d6434c,0xf49e42ac, 0x7b3a832a,0x0872fc65,0xe55c85bd,0xec0d1ddb,
 0x97dccb46,0x4fb7cc8e,0xb9a1bec4,0x16b49a3f, 0x6ed9af39,0x88a7c1fe,0x5543cfa2,0x3151d044,
 0x165dd4e5,0x7ab3cfef,0x48d74293,0x8efb38e8, 0x2bde11a6,0x25e1aa0a,0xbefca408,0xb3e82803,
 0x0e40ffa9,0x5fd0a3ad,0x6720863f,0x83a7bc4c, 0x48aa9f0e,0xb6dbbd29,0xa91caf9b,0x31b2fdb1,
 0x7788b421,0x3abac233,0xa3010d0f,0x2897d554, 0x6d20f068,0x482dbe25,0xe2b1a010,0xc302f300,
 0x4ab92213,0xe1fe45d0,0xdade48d3,0xfa4c7ff4, 0xc9a9fabf,0xfceba725,0x93fb2ae2,0x19cdfa3b,
 0x40c515a8,0x4acd57e8,0x8392b9b8,0xb969d5d0, 0xb81ca162,0x998ede12,0x19ad7c49,0x76c3b80b,
 0x297e8e8f,0x7c416d17,0x6849cecd,0x92e1575f, 0xb3b2143b,0x3acc6049,0x72224915,0xc6344517,
 0x254bd111,0x6bd33e19,0x2471cb8b,0x74e9cc25, 0x633d3167,0x578e5256,0xfcd24f5a,0x2ce6a15c,
 0x7da2abb2,0xa524b8de,0xe394085e,0xf08ef0c3, 0x64b6ed45,0x860cbfc7,0x45f5e182,0x522c4dbf,
 0x398e5191,0x485bccf8,0x4b1994bb,0xc406b960, 0x1d57cf37,0xf89b621c,0x0f3aade9,0x7b07ba8b,
 0x8b027761,0x022c8d30,0x251e200a,0xb8ddc965, 0x936997b9,0xb4e6acab,0xe7a11e78,0xd177771d,
 0x05ca8f83,0xf1de0163,0x38adcf4c,0xda37710c, 0xa3abc84a,0xe711caab,0x8561b314,0xd9ccce85,
 0xe072560f,0xe693e8f1,0xa8c14bd6,0x1f4692ef, 0x7df97a53,0x3897ac91,0x73a55a99,0x5899ec06,
 0xb9c556d7,0xcfaf4400,0x753d83b4,0x1f4712e4, 0x689596d4,0xe42da99d,0x0550b741,0x5b175bf1,
 0x913a08d1,0x7ac7060c,0xabe8fde4,0x8d8fc489, 0x6cb21b93,0x2f6045d2,0xcf85b52c,0x514435b5,
 0x8c5080e0,0xf699efa3,0x525fdf68,0x138cb811, 0xe61a3c14,0x13b77570,0x02fa67ef,0xc21f826f,
 0x801a4ba5,0xbba777d0,0x0832fd33,0x622b6499, 0x890f05f9,0x4135b0fa,0xfb982908,0xdfe8d793,
 0x63209cf6,0xa497b55d,0x38736c73,0xbc971095, 0x2bda81ae,0x80ad42f3,0x01261ebd,0x69d2793c,
 0x043843e2,0xfa202771,0x2df177ff,0x9ada2d25, 0x4fefd300,0x21058496,0x91e2d8ec,0xcc097861,
 0xe10cb185,0x83dac19b,0xa8f2a0c5,0xd109b7d6, 0xeb17d8d5,0xf5fd6af0,0x884d3b30,0x16248190,
 0xa9022c03,0x2c9d1e7a,0xca1fcf56,0x8007ff5a, 0x1e1b3f91,0x3d93ca56,0x02d513b7,0x03c76cce,
 0xe89967cf,0x2795237e,0xa4044623,0x29c50df6, 0x4d1a3d66,0xe8777c55,0xa9b5d73d,0xe2c00111,
 0x7706c540,0x362940ce,0x05f767a9,0x182d8a54, 0x7e42a9d4,0xea1eb6ee,0x0f15babd,0xf22dd313,
 0x35e506a1,0x78bbb122,0xcffe45ca,0x7430fc45, 0x951b543d,0x12437af8,0x21e26030,0x86ba2ba4,
 0xf0f43d15,0xfca4e7a3,0x5dbb5fc6,0x45db44dc, 0xca767214,0xba3d7e41,0x26624fc4,0xd8d2e2ba,
 0x6f5d1878,0x196d4cc0,0xdf94ac94,0xa0a5450d, 0x18f51485,0x2bf5015a,0xa12d0cd5,0x7b23443e,
 0x8ffa0d45,0xe021bb19,0x444f7aa3,0xbf80ca59, 0x9898eb1f,0x3ee696d6,0xd4000a5c,0xb0fd8cb9,
 0x0698c0dd,0x22836285,0x7e67edca,0x6c0dfa82, 0x74f08b00,0xbd058ee5,0x3801a017,0x48a624f2,
 0x970b9ee7,0xf80c7ef0,0x21ab7361,0xbd0409a2, 0x2855e3f8,0x02f3d42f,0xa91a904e,0x4645957b,
 0x2d28800d,0x7d5d75a9,0xddc4ce46,0xedc485b4, 0xe3733029,0x541eeba2,0xcc7adef8,0x6c512c60,
 0x52c40fda,0x92dc0dae,0xeff1d12a,0x6f4c75f2, 0xc76e052d,0x8d16c11d,0x8ec843d0,0x99dae357,
 0x192cdd2c,0x4a3cc7c0,0xf7998a56,0x850c20f3, 0x57fd8623,0xd2f5f344,0x78626fe1,0x116854aa,
 0x01c390fa,0xde4721f4,0x6dd75cdb,0x658f85a2, 0x94da9677,0xafec3180,0xee5eef83,0x0c111b2a,
 0x3bb87386,0xbec9eda3,0x7db98e1c,0x2e789b0e, 0x3bfda5fa,0xcebfca45,0xf82ef6ad,0xc43f901b,
 0x5ec8ec3a,0x281bb500,0x3a317313,0x4af5b045, 0x9c84ffcc,0x365ed478,0x31967af5,0x0778f4fb,
 0x7d8cf64c,0x256001b5,0x09470710,0x462cd5fb, 0x64480ce8,0x196b9b64,0xe7f37b5f,0x56e1ba7f,
 0x505e0614,0x2f9231f3,0x7da705dc,0xc1692b27, 0x91718154,0x7c5af4c3,0xf835925b,0x8eb6ffa1,
 0x7e40c7ca,0x191c173a,0xe3af24c3,0xa06a919a, 0xb166b2bc,0xef4c6418,0x3fc2fe78,0x1fd3ab91,
 0xcc25ccde,0x7f6cfc39,0x9cc3cb62,0x6bb1e408, 0xc7c8af7a,0x9e8c7a5b,0x6fa14ff1,0x00d42161,
 0xfecb5ba4,0xf49be49f,0xabcc9eec,0x2a0e8da0, 0xf0f20fe4,0x0c9a980d,0xfa0e7ffe,0xe8bf41fc,
 0x0758013d,0xc4aca1da,0xe87b3e59,0x93fe9c9f, 0x1e473253,0x45a3880d,0xcbb80acb,0xd11de355,
 0x7c361e5f,0x131180b7,0x79556d1a,0x2d3adce7, 0xaabeaf52,0x0105a0b3,0xf5c0a5fc,0xbf519cdc,
 0xd8388400,0xd28f8e79,0x0974571d,0xba874c02, 0x835e0556,0x369d6f56,0x696b2e53,0xccbdc35b,
 0x73484808,0x05e58b1b,0xcea8a3d6,0x4dde6a38, 0x398666a8,0x39880db5,0xb0802589,0xe4972a77,
 0x8c52791c,0x1264e180,0x74ca42f5,0x3f3e3ef7, 0x842f3bce,0x0499ff25,0xb23a194c,0x25337b8d,
 0x67d6a5f7,0xcab59a3f,0xcf16e1a2,0x2026342b, 0xc3249b76,0x90be2bc0,0xb352d5a4,0x71443ff6,
 0x19343b73,0xd2617d23,0xb6541395,0x63b80e29, 0xa334a83e,0xf1e459ae,0x62523cd8,0x42e7798e,
 0x503f5a7a,0xbe3b69e4,0x4b3aae53,0x62946771, 0x05e972bd,0x0942ce25,0x11f877ed,0x09d2945b,
 0x92a58fbb,0x91b7effc,0x6fdbbcde,0xaf5c550e, 0x2155f642,0x1cf86d0e,0xfef1e762,0x47adbea6,
 0xb9cb0b94,0x9429f4a4,0xf08b793f,0xe3c8d099, 0x3de3099e,0x1b534af2,0xf52a9c86,0xddd98a22,
 0xc6219ad2,0x1eb69abb,0x8415c420,0xd7901a28, 0x4b3e44d2,0x1e7bb0ec,0x0c5e7267,0x3863bc74,
 0x7800380d,0x36babdf8,0x61b0dd1e,0xfde15756, 0x9a969b1c,0x3d99b886,0xff8f7969,0x65fd9e3b,
 0xf6c2febb,0xa1fae7c8,0xd36b682e,0x293e99dd, 0x08034ba4,0x1119732c,0xcefe222e,0xdec4edbb,
 0x6fbf33e3,0x662f403d,0x882b168b,0xd452645a, 0x47bac4c8,0xfd8c4272,0x5aac2d41,0x8f473a27,
 0xba7761ae,0x82c771b2,0x8186f445,0x66f4728b, 0xa7adf4e7,0xdfcd313a,0xf33910fe,0x5d08de3b,
 0x5ec84f7d,0x37f2e5a5,0x69328c4b,0xcf6264a7, 0x2ddcf31d,0xd872290c,0x30ed0cd4,0xf4f79289,
 0xe7da9a6f,0xd6299cdf,0x33f183b9,0xd8753d8d, 0x966892db,0x0be120aa,0x98a4c3d0,0x0c4f2b3d,
 0xcb705950,0xf7792f82,0x8bfe8e60,0xb6223f4e, 0x433620a4,0xd4f18f85,0x16843c06,0xe8c1c803,
 0x44e526af,0x3fe0aafa,0x596e6afd,0x06b74015, 0xf984cc07,0xd2f4a55c,0x2cf1a03e,0xcc58564e,
 0xdddc9ce1,0xf7d9a90a,0x63191bf2,0xce712fbc, 0x6224e57e,0x34332b70,0x71264324,0x79e0f30a,
 0xf027f239,0x95e35eaf,0x35277054,0xfec83142, 0x99e488b8,0x843c72b4,0xe6a13ab0,0xd3dfd6ff,
 0x7bdd823f,0x99a85f9c,0x55826dbd,0x1f1b4cde, 0xc6368111,0x626d30ff,0x6b5cd215,0xc04e3a29,
 0x0f2fc01a,0x0349307c,0xf1ec7c3b,0xd88c42dc, 0xbe10c5a4,0x286cb4c1,0x6d262017,0x02c30c85,
 0x1518693e,0x74705b2c,0x580dd002,0xe2783640, 0xae652cea,0x842124bb,0x329f8a68,0xa4cb64a5,
 0x7682737f,0xda8d5697,0x837abe0b,0xff31889f, 0x7758f3cf,0xd54e69b1,0xe1a5b23c,0x1ea123c8,
 0x561d0454,0xbacd941b,0x6b3919d0,0x7a5451f5, 0xbb424dea,0x9373a9a7,0xb64d7d1d,0xc2e4f42e,
 0x07d48581,0xdfbb43b2,0x335c7fad,0xee815682, 0x9cc96a8c,0xf1524dbd,0x05971db4,0x1ad559b4,
 0xec53a1a9,0x7f42f0b1,0x2686138f,0xc9e8f313, 0x6998c575,0xd01a351f,0x1e12764d,0x57a53d56,
 0xf550d339,0x5a61bf3e,0xeb6c56a2,0x86075f88, 0x6971ad13,0xfa06922e,0xc2429540,0x9ddedbf6,
 0xd2cce036,0xa23d1f02,0xbdc5dd79,0x7110982d, 0xf83449c4,0xe7348087,0x644e4a42,0xf1d25d53,
 0x280f1975,0x23eb8755,0xa3895a9a,0x2e52e648, 0x35868055,0xf5fa0748,0xfe56f8d6,0xeae91b8d,
 0x9ccc4b71,0x17812930,0xb87560f7,0x07ad6349, 0x70130b75,0xc7736c74,0x2158de0b,0xd7218d46,
 0xd435956b,0x73bde259,0xb8473694,0xce609cb0, 0xdb0ae028,0x08ce654d,0xe6cc8306,0x1e86bf45,
 0x40d276f4,0x7438c966,0x8312e352,0x07f88062, 0x8bfb3817,0x10f366a1,0xbbcd6134,0x106f64b3,
 0x97bde2c7,0x21cb456a,0xfbf83312,0xca301953, 0x4aa8f3a5,0x80268365,0x0f26622c,0xb1204954,
 0x0b6ac664,0x241817f9,0x98559073,0xf1c6ac64, 0x5af0dd22,0x2f2ab55e,0xc78cc74a,0x1807a895,
 0xceb3966a,0x8cd9eae3,0x790021a9,0xbcc8984a, 0xdfb094f2,0x3acf7256,0x91e08f6b,0x84b71e1d,
 0x4ce971d0,0x3daa1dab,0xac819d99,0xbfdad6a9, 0x79d1b83e,0x243a8961,0xcc773949,0x30f8a7a0,
 0xdf3dd0a2,0x86354ffd,0xc9f027ae,0x690fdab0, 0x9ec12541,0xf52c6f4c,0xad84eaf6,0xcb95ffb6,
 0x0972451f,0x39df5a36,0x3300e67d,0xb482b718, 0x7748786f,0xd6395e79,0x80b2953a,0x875a13b5,
 0x4afb8df8,0xcb8fc25e,0x61295993,0x92a195a0, 0x27bc1242,0xc729480c,0xf8804004,0xf0aaa29d,
 0x8e3eb63c,0xabfa4041,0x6c921dd4,0xa336c8f5, 0x5ff67a24,0x74fc5856,0x07fd2899,0xdb02456a,
 0x27d7e45a,0x33631e86,0xf3f62353,0xbe5f9a1d, 0xb3ca6408,0x616797dd,0x7a6ed182,0x464d0329,
 0x190d455d,0x1cc177c3,0x1ea0b8ca,0x25204d17, 0x56d044dc,0xcee95049,0x4c1c6e4b,0x4f770b70,
 0xc92fe9f7,0x19973cbc,0x6cd8e085,0xfab71c6d, 0xaed75839,0x516ad7d0,0x86b1d39e,0x114207da,
 0xaf94f282,0xdbe79c15,0xec23b7e9,0x44192968, 0xd66f7479,0xfb897c2a,0x8404eee3,0xbfafdad5,
 0x862913b5,0xb4d7b4db,0x9556f64b,0xa9a6f80f, 0x9c9fe04e,0x850e6af9,0x1fe77a84,0xcc4279aa,
 0xd3ef25ed,0x425c2902,0xf6cdfddf,0x0b7bc1d9, 0x42818cd7,0xea92d12e,0x20194adf,0x67f0aac6,
 0xd8e4f402,0x5a45146d,0xf861c27a,0x0bc33024, 0x20231bcc,0x41641dcb,0xe1a350b3,0x434ec665,
 0xeef670b0,0x38f78653,0x80118447,0xee7247f4, 0x16b9ee36,0x1310d159,0x70bca8d2,0x896e964a,
 0xfad60c2f,0xaacc00ea,0x9d53dd51,0x18f99653, 0x41ead2d7,0x9c94da4d,0x5d2466db,0x139d0c1a,
 0xf670d807,0x89e9dc12,0x97a53171,0xf93e0303, 0x7c837685,0x2d9cc53d,0x4170ad07,0x5a1a9b12,
 0xe39da747,0xe0a18278,0xe8dc9074,0x2d07fbf6, 0x8d02e78d,0x80d137f9,0xa323b4c2,0x37f6eaa4,
 0xdd5dd93b,0xe099c560,0x3fbfac1d,0xbb763b22, 0xfdd54b44,0x777701e0,0xa177b4ea,0x99302a74,
 0x3e6f991b,0xf5d56cf6,0xda0c0de4,0xe98fddd2, 0xfc4062ca,0x57de7b6a,0xf4b2ee01,0x4884eb27,
 0x36948a49,0xfcd637a5,0x0cb7ee4a,0x4115833f, 0x4d2f71ba,0xc0b5e66a,0xd53fa924,0xdd503d08,
 0x8d05d7aa,0x30ae5cb7,0x7f2538cf,0x70a6b3ad, 0xec023f75,0xffc2a184,0x70de2dd3,0x47a93e82,
 0x96d60065,0x5e7ead87,0x9c80bfb4,0x4155fba3, 0x9584a82f,0x18480b36,0xd16538c3,0x8689598a,
 0x0912c497,0xf0c26068,0x93d537cb,0xf6ab5b66, 0x4e2d243f,0x1adcf26c,0x1df49fc3,0x43c3fd63,
 0x3303d2c1,0xc0448c21,0x1c381f4e,0xbba1b4ee, 0x0ee73f6e,0x17d22ceb,0xc5c1ad30,0x9a33a8f5,
 0x52ebbf75,0xd4dd4134,0x91196fe5,0xc455f5c1, 0x9ae74cdb,0x7d6e0747,0xb7315967,0x399f0fd4,
 0x80f24825,0xae481344,0xb622d009,0xf6243704, 0x4e4ae714,0x7b657e18,0x8492416e,0x7d46a808,
